quarter, time, brightness, error
1.0,  54968.219065, 1.0080449199067016, 4.6967596619621104e-05 
1.0,  54968.239499, 1.0081167507252387, 4.702752483270277e-05 
1.0,  54968.259934, 1.0080851341424504, 4.693805229164896e-05 
1.0,  54968.280368, 1.0079891821308855, 4.698963453520087e-05 
1.0,  54968.300803, 1.0077677925671544, 4.7012161120799336e-05 
1.0,  54968.321237, 1.0078175230085302, 4.704396876254226e-05 
1.0,  54968.341671, 1.00834591124453, 4.694850358389081e-05 
1.0,  54968.362106, 1.008223284463524, 4.6965206545582316e-05 
1.0,  54968.38254, 1.00820987359459, 4.69901691328529e-05 
1.0,  54968.402975, 1.008205758478643, 4.7030840807829606e-05 
1.0,  54968.423409, 1.008191300459669, 4.702401228730526e-05 
1.0,  54968.443844, 1.0081924762070824, 4.699304603980504e-05 
1.0,  54968.464278, 1.0085264986988058, 4.699527077436382e-05 
1.0,  54968.484712, 1.0084517285117354, 4.695747049502326e-05 
1.0,  54968.505146999996, 1.008466884630736, 4.69727956277147e-05 
1.0,  54968.525581, 1.008234215240258, 4.6894187727602766e-05 
1.0,  54968.546016, 1.0082734741812331, 4.691737383401592e-05 
1.0,  54968.56645, 1.00814662205796, 4.676355851576422e-05 
1.0,  54968.586885, 1.008360846910891, 4.702423457705061e-05 
1.0,  54968.607319, 1.0085477907496203, 4.7031481957590974e-05 
1.0,  54968.627753, 1.0086899275892673, 4.668818759524978e-05 
1.0,  54968.648188, 1.0085902278828223, 4.661629247802618e-05 
1.0,  54968.668622, 1.0086307911685843, 4.702871160274816e-05 
1.0,  54968.689057, 1.0082912389898073, 4.699632710993054e-05 
1.0,  54968.709491, 1.008061141546796, 4.692993596028588e-05 
1.0,  54968.729926, 1.0079565000270039, 4.690780802654478e-05 
1.0,  54968.75036, 1.0078310441037843, 4.699687824153057e-05 
1.0,  54968.770794, 1.0077356983369796, 4.694752073253743e-05 
1.0,  54968.791229, 1.007853511902012, 4.700254020016819e-05 
1.0,  54968.811663, 1.0078081170292232, 4.6983814585504587e-05 
1.0,  54968.832098, 1.007580958954745, 4.685802982043028e-05 
1.0,  54968.852532, 1.0076278786249608, 4.699963757374137e-05 
1.0,  54968.872966, 1.0076830285270701, 4.683382779476774e-05 
1.0,  54968.893401, 1.0076311670435076, 4.693775100637428e-05 
1.0,  54968.913835, 1.007631516093521, 4.696511285321031e-05 
1.0,  54968.93427, 1.0077874312231687, 4.690957715898087e-05 
1.0,  54968.954703999996, 1.0081781284144284, 4.688732062786642e-05 
1.0,  54968.975139, 1.0080609027231024, 4.6838909228119994e-05 
1.0,  54968.995573, 1.0080848953187571, 4.6970570893155916e-05 
1.0,  54969.016007, 1.0083716490902515, 4.6808488600903805e-05 
1.0,  54969.036442, 1.0083804671958518, 4.682926442511951e-05 
1.0,  54969.056876, 1.0082344540639512, 4.6915698393951835e-05 
1.0,  54969.077311, 1.0081460341842534, 4.6963014878919546e-05 
1.0,  54969.097745, 1.008186358646322, 4.700337975730556e-05 
1.0,  54969.11818, 1.0081841173778154, 4.696071482304209e-05 
1.0,  54969.138614, 1.0080049444946464, 4.698115996829779e-05 
1.0,  54969.159048, 1.0077633284011942, 4.6993527361402406e-05 
1.0,  54969.179483, 1.0076352821594545, 4.6738816381133646e-05 
1.0,  54969.199917, 1.007664326794776, 4.694815269677213e-05 
1.0,  54969.220352, 1.0077442776188867, 4.690255574239652e-05 
1.0,  54969.240786, 1.0076750187478165, 4.6901159542343106e-05 
1.0,  54969.26122, 1.0075913202288256, 4.682846528429947e-05 
1.0,  54969.281655, 1.0075355824530094, 4.675494065464512e-05 
1.0,  54969.302089, 1.007653396018042, 4.67905382446909e-05 
1.0,  54969.322524, 1.0079111235252682, 4.683442117979044e-05 
1.0,  54969.342958, 1.0080951279954642, 4.6865335988341315e-05 
1.0,  54969.363393, 1.0079713070959913, 4.677612799045552e-05 
1.0,  54969.383827, 1.0077347614132595, 4.6717581280584586e-05 
1.0,  54969.404261, 1.0075215837103688, 4.689864087093099e-05 
1.0,  54969.424696, 1.00754451078493, 4.687869725543132e-05 
1.0,  54969.44513, 1.007803652863263, 4.6912450391722345e-05 
1.0,  54969.465565, 1.0077004259145779, 4.694187347074248e-05 
1.0,  54969.485999, 1.0076695074318163, 4.671468967678977e-05 
1.0,  54969.506434, 1.0077975353025026, 4.698767250670477e-05 
1.0,  54969.526868, 1.0079368613709896, 4.690451409668194e-05 
1.0,  54969.547302, 1.007897473832641, 4.689980375860705e-05 
1.0,  54969.567737, 1.007834222296011, 4.6854238035022095e-05 
1.0,  54969.588171, 1.007728294802486, 4.681487254193746e-05 
1.0,  54969.608606, 1.007872911734333, 4.696017287696873e-05 
1.0,  54969.62904, 1.008073137844623, 4.6899504310437695e-05 
1.0,  54969.649475, 1.0080303332903542, 4.694910982865085e-05 
1.0,  54969.669909, 1.0082745397023265, 4.679868948105531e-05 
1.0,  54969.690343, 1.0083024085902346, 4.690606461358336e-05 
1.0,  54969.710778, 1.0082794815156735, 4.691726544480125e-05 
1.0,  54969.731212, 1.0082877117475673, 4.687836841357664e-05 
1.0,  54969.751647, 1.0080864201161837, 4.679833859393663e-05 
1.0,  54969.772081, 1.0076141187060135, 4.690178048394581e-05 
1.0,  54969.792515, 1.0076901932378706, 4.691795435930128e-05 
1.0,  54969.81295, 1.0077442776188867, 4.684439115043494e-05 
1.0,  54969.833384, 1.0078296295326776, 4.6906312622803365e-05 
1.0,  54969.853818999996, 1.0079327462550427, 4.693593594630485e-05 
1.0,  54969.874253, 1.0077967086051025, 4.6913989885991755e-05 
1.0,  54969.894688, 1.0078717359869196, 4.6851414404124625e-05 
1.0,  54969.915122, 1.0077713198093947, 4.692395067110959e-05 
1.0,  54969.935556, 1.0077398134529265, 4.70081139777498e-05 
1.0,  54969.955991, 1.007511589857355, 4.6992285478197004e-05 
1.0,  54969.976425, 1.0075568561327706, 4.685377508447807e-05 
1.0,  54969.99686, 1.007562275593504, 4.688253313136751e-05 
1.0,  54970.017294, 1.0077633284011942, 4.6934054750443425e-05 
1.0,  54970.037729, 1.0077730834305147, 4.693640440816487e-05 
1.0,  54970.058163, 1.0076706831792297, 4.6931830015884645e-05 
1.0,  54970.078597, 1.0076251780801206, 4.6962235946258166e-05 
1.0,  54970.099032, 1.0076240023327072, 4.691039834506491e-05 
1.0,  54970.119466, 1.007253990947502, 4.6990571458920924e-05 
1.0,  54970.139901, 1.0071649831940976, 4.689788030932294e-05 
1.0,  54970.160335, 1.007358742693614, 4.703157197575231e-05 
1.0,  54970.18077, 1.0076009466607727, 4.696915448494385e-05 
1.0,  54970.201204, 1.007573096143918, 4.6865396612817315e-05 
1.0,  54970.221638, 1.0076172968982402, 4.695433823042977e-05 
1.0,  54970.242073, 1.0078421034778915, 4.699586783359719e-05 
1.0,  54970.262507, 1.0077692071382611, 4.705984686393906e-05 
1.0,  54970.282942, 1.007938037118403, 4.703390142531509e-05 
1.0,  54970.303375999996, 1.0080192922873004, 4.697692544050424e-05 
1.0,  54970.32381, 1.0081909514096556, 4.675955178903202e-05 
1.0,  54970.344245, 1.0086140918811035, 4.69648593326743e-05 
1.0,  54970.385114, 1.008490289352684, 4.681158228628529e-05 
1.0,  54970.405548, 1.0084907670000707, 4.701676123255423e-05 
1.0,  54970.425983, 1.008489352428964, 4.695284650089903e-05 
1.0,  54970.446417, 1.0086179681733571, 4.678214634752782e-05 
1.0,  54970.466851, 1.0085575457789406, 4.692968060264454e-05 
1.0,  54970.487286, 1.0083516613842236, 4.7012767365559364e-05 
1.0,  54970.50772, 1.0083174544829154, 4.701038096573125e-05 
1.0,  54970.528155, 1.0084891136052705, 4.6837423009905254e-05 
1.0,  54970.548589, 1.0087168595534552, 4.697543554807883e-05 
1.0,  54970.569023, 1.0085751819901416, 4.697435716724811e-05 
1.0,  54970.589458, 1.0082848826053536, 4.694945153024286e-05 
1.0,  54970.609892, 1.0078647917287593, 4.677438090328343e-05 
1.0,  54970.630327, 1.0077809646123952, 4.701621928648087e-05 
1.0,  54970.650761, 1.0078088335003033, 4.703757563598194e-05 
1.0,  54970.671196, 1.0079747241119115, 4.698496645054864e-05 
1.0,  54970.69163, 1.008039390219648, 4.690148654709246e-05 
1.0,  54970.712064, 1.008358605642384, 4.699087641840627e-05 
1.0,  54970.732499, 1.0083488506130636, 4.7012647953712694e-05 
1.0,  54970.752932999996, 1.0083402713311564, 4.70081305116978e-05 
1.0,  54970.773368, 1.0084445454298816, 4.695645824998455e-05 
1.0,  54970.793802, 1.0083266216385292, 4.697922182217102e-05 
1.0,  54970.814236, 1.0081204065648521, 4.684858709901648e-05 
1.0,  54970.834671, 1.0079803640252851, 4.702307168937455e-05 
1.0,  54970.855105, 1.0079783615804716, 4.6964991604258306e-05 
1.0,  54970.87554, 1.008006579518393, 4.69402586551544e-05 
1.0,  54970.895974, 1.0079501436425502, 4.695265911615502e-05 
1.0,  54970.916409, 1.0079528625584437, 4.6900029722563056e-05 
1.0,  54970.936843, 1.008089947358424, 4.68537493650034e-05 
1.0,  54970.957277, 1.0080580919519424, 4.677085366104325e-05 
1.0,  54970.977712, 1.0083457826471567, 4.6851008403845934e-05 
1.0,  54970.998146, 1.0082916982661407, 4.669146682826994e-05 
1.0,  54971.018581, 1.0085598972737675, 4.679698281020056e-05 
1.0,  54971.039015, 1.0087995109224062, 4.688416264379826e-05 
1.0,  54971.05945, 1.0087778698215784, 4.685686693275422e-05 
1.0,  54971.079884, 1.0081394389761065, 4.679615794990585e-05 
1.0,  54971.100318, 1.007703236685738, 4.683574756984117e-05 
1.0,  54971.120753, 1.0076475172809751, 4.684787613925244e-05 
1.0,  54971.141187, 1.0078516196835188, 4.694113495439845e-05 
1.0,  54971.161622, 1.0080830031002637, 4.6901205469976445e-05 
1.0,  54971.182056, 1.008325794941129, 4.682758531084476e-05 
1.0,  54971.202491, 1.0081204065648521, 4.6804516779172936e-05 
1.0,  54971.222925, 1.00787890069772, 4.6902888258461867e-05 
1.0,  54971.243359, 1.007438932341418, 4.6863792819861236e-05 
1.0,  54971.263794, 1.0072653993716227, 4.6786853011392053e-05 
1.0,  54971.284228, 1.0069391294644063, 4.69022250634365e-05 
1.0,  54971.304663, 1.0072161282065801, 4.689784724142694e-05 
1.0,  54971.325097, 1.0076759740425898, 4.684361405487889e-05 
1.0,  54971.345531, 1.00794215223435, 4.693101250401127e-05 
1.0,  54971.365966, 1.0081833090514687, 4.6863897534865245e-05 
1.0,  54971.3864, 1.0082526781488588, 4.6852849183390026e-05 
1.0,  54971.406835, 1.0080764262631698, 4.688000343732338e-05 
1.0,  54971.427269, 1.00781316906889, 4.6878658676219315e-05 
1.0,  54971.447704, 1.0076244616090406, 4.6907789655491444e-05 
1.0,  54971.468138, 1.0073635742806408, 4.684452158491361e-05 
1.0,  54971.488572, 1.0072107271169, 4.6856297430100866e-05 
1.0,  54971.509007, 1.0075138311258618, 4.682577759919667e-05 
1.0,  54971.529441, 1.007923468873109, 4.66852482267163e-05 
1.0,  54971.549876, 1.0082298613006175, 4.681739856177092e-05 
1.0,  54971.57031, 1.007845869543825, 4.686352643958789e-05 
1.0,  54971.590744, 1.0076773702426434, 4.693432113071677e-05 
1.0,  54971.611179, 1.007497958535781, 4.686452766199461e-05 
1.0,  54971.631613, 1.0076185828719737, 4.691591333527585e-05 
1.0,  54971.652047999996, 1.0078678413236128, 4.685146033175795e-05 
1.0,  54971.672482, 1.008070547526103, 4.684664527867905e-05 
1.0,  54971.692916, 1.008260669557059, 4.6967001397493076e-05 
1.0,  54971.713351, 1.0083463705208635, 4.6875616429787166e-05 
1.0,  54971.733785, 1.008165195192881, 4.6649777396938523e-05 
1.0,  54971.75422, 1.007848680314985, 4.687093364829227e-05 
1.0,  54971.774654, 1.0076359986305345, 4.686339049379322e-05 
1.0,  54971.795089, 1.0076232858616272, 4.688543208358366e-05 
1.0,  54971.815523, 1.0078516196835188, 4.692536156800566e-05 
1.0,  54971.835957, 1.0082154032816435, 4.680835632931979e-05 
1.0,  54971.856392, 1.0084649005569761, 4.662821712874544e-05 
1.0,  54971.876826, 1.008588225438009, 4.6981485135941805e-05 
1.0,  54971.897261, 1.0084184585341471, 4.694852195494415e-05 
1.0,  54971.917695, 1.0082915880398207, 4.6930338286353905e-05 
1.0,  54971.93813, 1.008036799901128, 4.6942437462079845e-05 
1.0,  54971.958564, 1.0078184599322504, 4.696305345813155e-05 
1.0,  54971.978998, 1.008041741714475, 4.685995326971438e-05 
1.0,  54971.999433, 1.0080845462687438, 4.686960909534687e-05 
1.0,  54972.019867, 1.0077435795188598, 4.69682065385918e-05 
1.0,  54972.040302, 1.0077833161072218, 4.703708696596325e-05 
1.0,  54972.060736, 1.0078213993007838, 4.694639091275737e-05 
1.0,  54972.08117, 1.0079781411278317, 4.690616749148203e-05 
1.0,  54972.101604999996, 1.0079968244890727, 4.706299749958588e-05 
1.0,  54972.122039, 1.0079181780097486, 4.702259036777719e-05 
1.0,  54972.142474, 1.0078743079343864, 4.6783393742049215e-05 
1.0,  54972.162908, 1.0077425139977665, 4.699857205264799e-05 
1.0,  54972.183343, 1.007826579937824, 4.703768586230195e-05 
1.0,  54972.203777, 1.0077010137882845, 4.6884384933543604e-05 
1.0,  54972.224211, 1.0075118286810483, 4.702179122695715e-05 
1.0,  54972.244646, 1.0074900773539006, 4.70062070624137e-05 
1.0,  54972.26508, 1.0074277627409909, 4.703366076451641e-05 
1.0,  54972.285515, 1.0073623985332276, 4.694925679707752e-05 
1.0,  54972.305949, 1.0074377565940047, 4.693821763112897e-05 
1.0,  54972.326384, 1.0073793182733484, 4.702744216296277e-05 
1.0,  54972.346818, 1.0074662133556194, 4.694191572416515e-05 
1.0,  54972.367252, 1.0073183080052253, 4.694703389962408e-05 
1.0,  54972.387687, 1.0074352948728578, 4.70154513764515e-05 
1.0,  54972.408121, 1.0073968442582293, 4.7007880665372454e-05 
1.0,  54972.428556, 1.007283274406517, 4.694590959116002e-05 
1.0,  54972.44899, 1.0072349401651945, 4.703146542364297e-05 
1.0,  54972.469424, 1.0076512833469087, 4.698702584562741e-05 
1.0,  54972.489859, 1.0078390355119846, 4.701463570168346e-05 
1.0,  54972.510293, 1.0077831875098486, 4.70168034859769e-05 
1.0,  54972.530728, 1.0078691456683995, 4.703124129679229e-05 
1.0,  54972.551161999996, 1.0078251653667174, 4.7013448931638065e-05 
1.0,  54972.571597, 1.0078399908067581, 4.689363108468673e-05 
1.0,  54972.592031, 1.007883126039987, 4.6957883843723285e-05 
1.0,  54972.612465, 1.0077770883201416, 4.693076449479126e-05 
1.0,  54972.6329, 1.0079012398985745, 4.691849263116398e-05 
1.0,  54972.653334, 1.0078744365317598, 4.6886921976009066e-05 
1.0,  54972.673769, 1.007624590206414, 4.6911869866436984e-05 
1.0,  54972.694203, 1.0076444493150682, 4.67731537169207e-05 
1.0,  54972.714637, 1.0076631510473626, 4.693269161828602e-05 
1.0,  54972.735072, 1.0077769597227684, 4.694936151208152e-05 
1.0,  54972.755506, 1.0078505725334785, 4.686411615039992e-05 
1.0,  54972.775941, 1.0079001743774811, 4.695825677610597e-05 
1.0,  54972.796375, 1.0078148224636903, 4.6897022381132234e-05 
1.0,  54972.81681, 1.007773322254208, 4.697738104262693e-05 
1.0,  54972.837244, 1.0079857834860186, 4.696304610971021e-05 
1.0,  54972.857678, 1.0081976384730693, 4.699043735023158e-05 
1.0,  54972.878113, 1.0082483242092186, 4.6856398470894206e-05 
