quarter, time, brightness, error
1.0,  54964.5, 1.0081164570809016, 0.00013011225070650394 
1.0,  54964.520435, 1.007909057457316, 0.00013088328435315735 
1.0,  54964.540869, 1.0079438673562395, 0.00013049863075917893 
1.0,  54964.561302999995, 1.0078440415493268, 0.0001310793665487179 
1.0,  54964.581738, 1.0077708284715912, 0.00013164636786805665 
1.0,  54964.602173, 1.0079918151847564, 0.00013155129473524707 
1.0,  54964.622607, 1.0080217966138292, 0.00013108793427545293 
1.0,  54964.643040999996, 1.008178553448981, 0.0001322187843724779 
1.0,  54964.663475999994, 1.008132739130398, 0.0001321057672982233 
1.0,  54964.68391, 1.0078484208591914, 0.00013189134533897996 
1.0,  54964.704345, 1.007877728548285, 0.00013199460160528645 
1.0,  54964.724779, 1.0077059248535984, 0.0001321566627391492 
1.0,  54964.745213999995, 1.0079106295172675, 0.00013244202109644865 
1.0,  54964.765648, 1.0079519522359894, 0.00013240835655548981 
1.0,  54964.786083, 1.0079311785866318, 0.00013236151759068846 
1.0,  54964.806517, 1.0079084960073335, 0.00013049714993484973 
1.0,  54964.826951999996, 1.0081029822813183, 0.0001320999282184039 
1.0,  54964.847385999994, 1.0080178664639508, 0.000132808827599104 
1.0,  54964.867821, 1.0081611484995194, 0.00013266872617768706 
1.0,  54964.888255, 1.008043244003166, 0.00013257953282982065 
1.0,  54964.90869, 1.0079511662060137, 0.00013315241393410253 
1.0,  54964.929123999995, 1.007827422629841, 0.0001328454804575954 
1.0,  54964.949559, 1.0079068116573855, 0.00013291999329204088 
1.0,  54964.969993, 1.0080341485134472, 0.00013268568196716265 
1.0,  54964.990427, 1.008120611810773, 0.00013280238496055327 
1.0,  54965.010861999996, 1.0079034429574898, 0.00013288361414041602 
1.0,  54965.031296, 1.0079493695660693, 0.0001329612107388911 
1.0,  54965.051731, 1.00810163480136, 0.00013303251629031074 
1.0,  54965.072165, 1.0082338001272724, 0.00013287522607767542 
1.0,  54965.092599999996, 1.008124429670655, 0.00013304923907804354 
1.0,  54965.113033999995, 1.0082016851882656, 0.0001333217668996148 
1.0,  54965.133469, 1.0079445410962187, 0.00013313492336351852 
1.0,  54965.153903, 1.008020449133871, 0.0001333681805660543 
1.0,  54965.174338, 1.0079794632851384, 0.0001331547860602792 
