quarter, time, brightness, error
1.0,  54964.5, 1.0078827627521594, 0.00032123360301206187 
1.0,  54964.520435, 1.0078013676705424, 0.00031905070750840096 
1.0,  54964.540869, 1.0085772587494743, 0.00032237666378709666 
1.0,  54964.561302999995, 1.0081934583299055, 0.00032241355535418133 
1.0,  54964.58173799999, 1.0084681667303628, 0.0003230475891253601 
1.0,  54964.602172, 1.0087315702583732, 0.00032466379649520165 
1.0,  54964.622606, 1.0076992469894395, 0.00032343953533357545 
1.0,  54964.643040999996, 1.0088162939968772, 0.0003255264461896783 
1.0,  54964.663474999994, 1.008044862062077, 0.0003244585816578688 
1.0,  54964.683909, 1.008014841345246, 0.00032432548562626184 
1.0,  54964.704344, 1.007739002457544, 0.0003251561488121987 
1.0,  54964.724777999996, 1.008306946688302, 0.00030711600921516565 
1.0,  54964.745211999994, 1.0085573496129987, 0.0003258267036018653 
1.0,  54964.765647, 1.0079859511156597, 0.0003263299337183499 
1.0,  54964.786081, 1.0079743950238254, 0.00032456284398425176 
1.0,  54964.806515, 1.0084726886793416, 0.0003271637245856637 
1.0,  54964.826949999995, 1.0079622108835216, 0.00032636998436923507 
1.0,  54964.847384, 1.007566037909108, 0.00032655104446244 
1.0,  54964.867818, 1.0075214464677902, 0.0003271171108282747 
1.0,  54964.888253, 1.0074414330928056, 0.00032728044111319225 
1.0,  54964.908686999996, 1.0085746837507503, 0.00032696424383085526 
1.0,  54964.929120999994, 1.0084436100352145, 0.0003283419309530387 
1.0,  54964.949556, 1.0076841738261773, 0.00032819540724515875 
1.0,  54964.96999, 1.0075012233070797, 0.0003272101876114201 
1.0,  54964.990423999996, 1.0080601864447272, 0.00032725590953998265 
1.0,  54965.010857999994, 1.0078629792253773, 0.0003269839582723055 
1.0,  54965.031293, 1.0086781861384855, 0.0003283130407234524 
1.0,  54965.051727, 1.0082501711066802, 0.0003275641368872447 
1.0,  54965.072162, 1.007595116553235, 0.0003282895517107018 
1.0,  54965.092595999995, 1.0078536213031852, 0.00032710816113758765 
1.0,  54965.11303, 1.0072864935354375, 0.00032838894038096324 
1.0,  54965.133465, 1.008277051581165, 0.0003285829382726351 
1.0,  54965.153899, 1.0078354707024235, 0.00032849575258413145 
1.0,  54965.174332999995, 1.008223793070971, 0.0003279442757842378 
1.0,  54965.194767999994, 1.0078879127496072, 0.00032911377111934396 
1.0,  54965.215202, 1.0079367749205161, 0.0003294347604115015 
1.0,  54965.235636, 1.0085483057150413, 0.00032719056109675553 
1.0,  54965.256070999996, 1.0081024541067087, 0.00032811576441877104 
1.0,  54965.276504999994, 1.0081710998043996, 0.00032893416181810304 
1.0,  54965.296939, 1.0083935545722138, 0.0003293376389962141 
1.0,  54965.317374, 1.0082060192992908, 0.00032926882372543657 
1.0,  54965.337808, 1.0082578332980054, 0.00032590726337901815 
1.0,  54965.358241999995, 1.0094397577123184, 0.00032780621816972354 
1.0,  54965.378677, 1.0077324707534638, 0.00032755503018444033 
1.0,  54965.399111, 1.0080531523018714, 0.0003294672933222095 
1.0,  54965.419545, 1.0079520993031663, 0.0003273524468701937 
1.0,  54965.439979999996, 1.0079817431909157, 0.0003283516531433429 
1.0,  54965.460413999994, 1.007412919692301, 0.00032757205029795746 
1.0,  54965.480848, 1.009005964634596, 0.0003264831147400041 
1.0,  54965.501283, 1.0082837716997861, 0.0003272632702680425 
1.0,  54965.521716999996, 1.0075699946144645, 0.0003268737169244951 
1.0,  54965.542150999994, 1.0073603520354233, 0.0003268102651876451 
1.0,  54965.562586, 1.0076088708147122, 0.0003271441608758461 
1.0,  54965.58302, 1.0070870253415984, 0.00032755089134502786 
1.0,  54965.603454, 1.008368683852831, 0.0003269824258340405 
1.0,  54965.623888999995, 1.0080056090327478, 0.00032673040882477786 
1.0,  54965.644323, 1.008710405024959, 0.00032575610467343503 
1.0,  54965.664757, 1.008137310796753, 0.0003231717229053107 
1.0,  54965.685192, 1.0081000675225256, 0.00032802030105144245 
1.0,  54965.705625999995, 1.0085147679267823, 0.00032502287064653556 
1.0,  54965.72605999999, 1.0078771103159359, 0.0003272811759299013 
